51,8.553,1503455873,user_group-1,0.953101,Bad Response: HTTP 500,{'Latency': 0.953016996383667}
52,8.598,1503455873,user_group-2,8.328841,,{'Latency': 8.328786849975586}
53,8.679,1503455873,user_group-1,0.782740,,{'Latency': 0.7826941013336182}
54,8.751,1503455873,user_group-2,8.743898,,{'Latency': 8.743843078613281}
55,8.990,1503455874,user_group-1,0.910610,,{'Latency': 0.9104640483856201}
56,9.232,1503455874,user_group-1,0.945866,,{'Latency': 0.9458069801330566}
57,9.244,1503455874,user_group-1,0.770642,,{'Latency': 0.7705879211425781}
58,9.547,1503455874,user_group-1,0.868235,,{'Latency': 0.8681919574737549}
59,9.600,1503455874,user_group-1,1.047479,,{'Latency': 1.047421932220459}
60,9.773,1503455874,user_group-1,0.225776,,{'Latency': 0.22571301460266113}
61,9.838,1503455875,user_group-1,0.237785,,{'Latency': 0.23774290084838867}
62,9.917,1503455875,user_group-1,5.977157,,{'Latency': 5.977114915847778}
63,10.082,1503455875,user_group-1,1.092031,,{'Latency': 1.0919880867004395}
64,10.146,1503455875,user_group-1,0.228444,,{'Latency': 0.22830796241760254}
65,10.178,1503455875,user_group-1,0.945206,,{'Latency': 0.9451491832733154}
66,10.319,1503455875,user_group-1,1.074897,,{'Latency': 1.0748538970947266}
67,10.390,1503455875,user_group-1,0.212241,,{'Latency': 0.21219611167907715}
68,10.612,1503455875,user_group-1,0.221471,,{'Latency': 0.22143197059631348}
69,10.699,1503455875,user_group-1,0.925574,,{'Latency': 0.9254870414733887}
70,10.769,1503455875,user_group-1,0.930880,,{'Latency': 0.930840015411377}
71,11.009,1503455876,user_group-1,0.689179,,{'Latency': 0.6891341209411621}
72,11.020,1503455876,user_group-1,0.937414,Bad Response: HTTP 500,{'Latency': 0.9373340606689453}
73,11.100,1503455876,user_group-1,0.953706,,{'Latency': 0.9536328315734863}
74,11.536,1503455876,user_group-1,0.924144,,{'Latency': 0.9241020679473877}
75,11.765,1503455876,user_group-1,0.228800,,{'Latency': 0.2287580966949463}
76,11.819,1503455877,user_group-1,1.050105,,{'Latency': 1.0499608516693115}
77,11.903,1503455877,user_group-1,1.204472,,{'Latency': 1.204413890838623}
78,12.090,1503455877,user_group-1,1.081391,,{'Latency': 1.081347942352295}
79,12.284,1503455877,user_group-1,1.183651,,{'Latency': 1.1836071014404297}
80,12.733,1503455877,user_group-1,0.968271,,{'Latency': 0.9682111740112305}
81,12.738,1503455877,user_group-1,0.834555,,{'Latency': 0.8344779014587402}
82,13.036,1503455878,user_group-1,0.945264,,{'Latency': 0.9452221393585205}
83,13.041,1503455878,user_group-1,1.221409,,{'Latency': 1.2213668823242188}
84,13.241,1503455878,user_group-1,0.957096,,{'Latency': 0.9570531845092773}
85,13.321,1503455878,user_group-1,5.233204,,{'Latency': 5.233164072036743}
86,13.710,1503455878,user_group-1,0.971761,,{'Latency': 0.9717178344726562}
87,13.952,1503455879,user_group-1,0.916141,,{'Latency': 0.9160840511322021}
88,13.961,1503455879,user_group-1,0.251349,,{'Latency': 0.2512519359588623}
89,13.974,1503455879,user_group-1,0.932684,,{'Latency': 0.9326519966125488}
90,14.140,1503455879,user_group-2,6.654852,,{'Latency': 6.654786109924316}
91,14.225,1503455879,user_group-1,0.904037,,{'Latency': 0.903994083404541}
92,14.266,1503455879,user_group-1,1.025427,,{'Latency': 1.025266170501709}
93,14.454,1503455879,user_group-1,0.228578,,{'Latency': 0.228485107421875}
94,14.668,1503455879,user_group-1,1.934695,Bad Response: HTTP 500,{'Latency': 1.9346730709075928}
95,14.974,1503455880,user_group-1,1.012580,,{'Latency': 1.0125300884246826}
96,14.993,1503455880,user_group-1,1.019562,,{'Latency': 1.019489049911499}
97,15.038,1503455880,user_group-1,1.085802,,{'Latency': 1.0857229232788086}
98,15.210,1503455880,user_group-2,6.458542,,{'Latency': 6.4584901332855225}
99,15.260,1503455880,user_group-1,0.806033,Bad Response: HTTP 500,{'Latency': 0.8060050010681152}
100,15.318,1503455880,user_group-1,1.051370,,{'Latency': 1.0512809753417969}
101,15.575,1503455880,user_group-1,0.907206,,{'Latency': 0.9071509838104248}
102,15.912,1503455881,user_group-1,0.918518,,{'Latency': 0.9184298515319824}
103,15.951,1503455881,user_group-1,0.976715,,{'Latency': 0.9766559600830078}
104,16.007,1503455881,user_group-1,0.969252,,{'Latency': 0.9691920280456543}
105,16.185,1503455881,user_group-1,0.866759,,{'Latency': 0.8666160106658936}
106,16.315,1503455881,user_group-1,1.055023,,{'Latency': 1.0549840927124023}
107,16.499,1503455881,user_group-1,0.923477,,{'Latency': 0.9234340190887451}
108,16.944,1503455882,user_group-1,1.032069,,{'Latency': 1.0320069789886475}
109,16.977,1503455882,user_group-1,1.025896,,{'Latency': 1.025852918624878}
110,16.980,1503455882,user_group-1,5.960070,,{'Latency': 5.960006952285767}
111,17.014,1503455882,user_group-1,1.006906,,{'Latency': 1.0068399906158447}
112,17.085,1503455882,user_group-1,0.899995,,{'Latency': 0.8999500274658203}
113,17.244,1503455882,user_group-1,0.230027,,{'Latency': 0.2299818992614746}
114,17.290,1503455882,user_group-1,0.975109,,{'Latency': 0.9750521183013916}
115,17.301,1503455882,user_group-1,0.215774,,{'Latency': 0.2156829833984375}
116,17.341,1503455882,user_group-1,0.841652,,{'Latency': 0.8415870666503906}
117,17.470,1503455882,user_group-1,0.225134,,{'Latency': 0.22506999969482422}
118,17.522,1503455882,user_group-1,0.221449,,{'Latency': 0.22137904167175293}
119,17.824,1503455883,user_group-1,0.879611,,{'Latency': 0.8795671463012695}
120,17.854,1503455883,user_group-1,0.873655,,{'Latency': 0.87359619140625}
121,17.873,1503455883,user_group-1,0.895638,,{'Latency': 0.8955371379852295}
122,18.203,1503455883,user_group-1,0.862298,,{'Latency': 0.8621950149536133}
123,18.304,1503455883,user_group-1,0.781994,,{'Latency': 0.7819039821624756}
124,18.314,1503455883,user_group-1,1.024321,,{'Latency': 1.0242669582366943}
125,18.430,1503455883,user_group-1,0.959841,,{'Latency': 0.9597799777984619}
126,18.448,1503455883,user_group-1,0.244664,,{'Latency': 0.24453282356262207}
127,18.535,1503455883,user_group-1,0.220849,,{'Latency': 0.22078680992126465}
128,18.831,1503455884,user_group-1,0.977078,Bad Response: HTTP 500,{'Latency': 0.9769940376281738}
129,18.850,1503455884,user_group-1,1.026078,,{'Latency': 1.0260181427001953}
130,19.076,1503455884,user_group-1,1.203519,,{'Latency': 1.2034599781036377}
131,19.082,1503455884,user_group-1,0.777799,,{'Latency': 0.7777450084686279}
132,19.329,1503455884,user_group-1,0.246161,,{'Latency': 0.24610185623168945}
133,19.342,1503455884,user_group-1,0.912556,,{'Latency': 0.9124648571014404}
134,19.390,1503455884,user_group-1,0.941402,Bad Response: HTTP 500,{'Latency': 0.9413180351257324}
135,19.465,1503455884,user_group-1,0.929205,,{'Latency': 0.9291470050811768}
136,19.573,1503455884,user_group-1,0.231085,,{'Latency': 0.2310011386871338}
137,19.704,1503455884,user_group-1,0.853476,,{'Latency': 0.8534340858459473}
138,19.726,1503455884,user_group-1,0.895303,,{'Latency': 0.8951990604400635}
139,19.804,1503455884,user_group-1,0.230128,,{'Latency': 0.23006510734558105}
140,20.029,1503455885,user_group-2,11.430844,,{'Latency': 11.43075704574585}
141,20.150,1503455885,user_group-1,1.073412,,{'Latency': 1.0733680725097656}
142,20.342,1503455885,user_group-1,0.952023,,{'Latency': 0.9519798755645752}
143,20.380,1503455885,user_group-1,0.229769,,{'Latency': 0.22971391677856445}
144,20.417,1503455885,user_group-1,0.952641,,{'Latency': 0.952538013458252}
145,20.514,1503455885,user_group-1,0.810224,,{'Latency': 0.8101658821105957}
146,20.649,1503455885,user_group-1,0.269428,,{'Latency': 0.269395112991333}
147,20.717,1503455885,user_group-1,0.990428,,{'Latency': 0.9903690814971924}
148,20.887,1503455886,user_group-2,6.746900,,{'Latency': 6.746819019317627}
149,20.888,1503455886,user_group-1,1.084642,,{'Latency': 1.0845839977264404}
150,21.117,1503455886,user_group-1,0.228669,,{'Latency': 0.22850894927978516}
151,21.289,1503455886,user_group-2,1.259616,,{'Latency': 1.259484052658081}
152,21.316,1503455886,user_group-1,0.898719,,{'Latency': 0.8986771106719971}
153,21.351,1503455886,user_group-1,0.233376,,{'Latency': 0.23331594467163086}
154,21.357,1503455886,user_group-1,1.015278,,{'Latency': 1.0152158737182617}
155,21.537,1503455886,user_group-1,1.023415,,{'Latency': 1.0233700275421143}
156,21.555,1503455886,user_group-1,0.838063,,{'Latency': 0.8379559516906738}
157,21.586,1503455886,user_group-1,0.228415,,{'Latency': 0.22833800315856934}
158,21.642,1503455886,user_group-1,0.992467,,{'Latency': 0.9924111366271973}
159,22.136,1503455887,user_group-1,0.819960,,{'Latency': 0.8199200630187988}
160,22.162,1503455887,user_group-1,0.811126,Bad Response: HTTP 500,{'Latency': 0.8110270500183105}
161,22.427,1503455887,user_group-2,7.216849,,{'Latency': 7.2167158126831055}
162,22.444,1503455887,user_group-1,0.906044,,{'Latency': 0.9059867858886719}
163,22.470,1503455887,user_group-1,0.827584,,{'Latency': 0.8275289535522461}
164,22.525,1503455887,user_group-1,0.969297,,{'Latency': 0.9692192077636719}
165,22.549,1503455887,user_group-1,0.963090,Bad Response: HTTP 500,{'Latency': 0.9628729820251465}
166,23.091,1503455888,user_group-1,0.928634,,{'Latency': 0.9285929203033447}
167,23.118,1503455888,user_group-1,0.981318,Bad Response: HTTP 500,{'Latency': 0.9812319278717041}
168,23.182,1503455888,user_group-1,0.738713,,{'Latency': 0.7386460304260254}
169,23.339,1503455888,user_group-1,0.869319,,{'Latency': 0.8692760467529297}
170,23.395,1503455888,user_group-1,0.846437,,{'Latency': 0.8463940620422363}
171,23.995,1503455889,user_group-1,0.904144,,{'Latency': 0.904102087020874}
172,24.055,1503455889,user_group-1,0.936735,,{'Latency': 0.9365830421447754}
173,24.064,1503455889,user_group-1,0.881150,,{'Latency': 0.8810939788818359}
174,24.358,1503455889,user_group-1,1.019222,,{'Latency': 1.0191600322723389}
175,24.512,1503455889,user_group-1,1.117079,,{'Latency': 1.1170368194580078}
176,24.798,1503455889,user_group-1,0.803159,,{'Latency': 0.8029820919036865}
177,24.976,1503455890,user_group-1,0.921703,,{'Latency': 0.921579122543335}
178,25.171,1503455890,user_group-1,0.812672,,{'Latency': 0.8126142024993896}
179,25.284,1503455890,user_group-1,0.771038,,{'Latency': 0.770866870880127}
180,25.509,1503455890,user_group-1,6.180617,Bad Response: HTTP 500,{'Latency': 6.180586099624634}
181,25.756,1503455890,user_group-1,0.957362,,{'Latency': 0.9573209285736084}
182,25.882,1503455891,user_group-1,0.905171,,{'Latency': 0.9051170349121094}
183,25.985,1503455891,user_group-1,0.813551,,{'Latency': 0.8134429454803467}
184,26.137,1503455891,user_group-1,0.853520,,{'Latency': 0.8534760475158691}
185,26.599,1503455891,user_group-1,1.089573,,{'Latency': 1.0895121097564697}
186,26.807,1503455891,user_group-2,5.518054,,{'Latency': 5.517957925796509}
187,26.948,1503455892,user_group-1,1.065842,,{'Latency': 1.065802812576294}
188,26.996,1503455892,user_group-1,1.240599,,{'Latency': 1.2405109405517578}
189,27.011,1503455892,user_group-1,0.873523,,{'Latency': 0.8734629154205322}
190,27.301,1503455892,user_group-1,1.315778,,{'Latency': 1.3156769275665283}
191,27.543,1503455892,user_group-1,0.943485,,{'Latency': 0.943356990814209}
192,27.929,1503455893,user_group-2,7.041974,,{'Latency': 7.041940927505493}
193,28.019,1503455893,user_group-1,1.008560,,{'Latency': 1.0085158348083496}
194,28.042,1503455893,user_group-1,1.045610,,{'Latency': 1.045555830001831}
195,28.298,1503455893,user_group-1,0.997417,,{'Latency': 0.9973700046539307}
196,28.602,1503455893,user_group-1,6.076996,,{'Latency': 6.0769500732421875}
197,28.821,1503455894,user_group-1,0.801687,,{'Latency': 0.8015310764312744}
198,28.830,1503455894,user_group-1,0.228669,,{'Latency': 0.22861695289611816}
199,28.954,1503455894,user_group-2,6.527301,,{'Latency': 6.5271830558776855}
200,29.015,1503455894,user_group-1,0.972369,,{'Latency': 0.9722959995269775}
201,29.299,1503455894,user_group-1,1.000919,,{'Latency': 1.0008668899536133}
202,29.681,1503455894,user_group-1,0.850662,,{'Latency': 0.8505709171295166}
203,29.846,1503455895,user_group-1,1.024712,,{'Latency': 1.0246520042419434}
204,29.909,1503455895,user_group-1,5.845765,,{'Latency': 5.845704078674316}
205,30.027,1503455895,user_group-1,1.012119,,{'Latency': 1.0120148658752441}
206,30.067,1503455895,user_group-1,0.220967,,{'Latency': 0.22090506553649902}
207,30.155,1503455895,user_group-1,0.855763,,{'Latency': 0.8557028770446777}
208,30.595,1503455895,user_group-1,0.913472,,{'Latency': 0.9134118556976318}
209,30.876,1503455896,user_group-1,0.966722,,{'Latency': 0.9666850566864014}
210,31.018,1503455896,user_group-1,0.950395,Bad Response: HTTP 500,{'Latency': 0.9503090381622314}
211,31.647,1503455896,user_group-1,1.051759,,{'Latency': 1.0516488552093506}
212,31.718,1503455896,user_group-1,1.562670,,{'Latency': 1.5626308917999268}
213,31.722,1503455896,user_group-1,0.846034,,{'Latency': 0.8459880352020264}
214,31.950,1503455897,user_group-1,0.227661,,{'Latency': 0.22761821746826172}
215,31.983,1503455897,user_group-1,0.964757,,{'Latency': 0.964695930480957}
216,32.058,1503455897,user_group-1,2.031233,Bad Response: HTTP 500,{'Latency': 2.0311641693115234}
217,32.537,1503455897,user_group-1,0.890547,,{'Latency': 0.8905038833618164}
218,32.603,1503455897,user_group-1,0.884924,,{'Latency': 0.8848791122436523}
219,32.831,1503455898,user_group-1,0.228410,,{'Latency': 0.22837305068969727}
220,32.859,1503455898,user_group-1,0.908275,,{'Latency': 0.9082319736480713}
221,32.885,1503455898,user_group-1,0.827088,,{'Latency': 0.8269941806793213}
222,32.959,1503455898,user_group-1,0.975799,,{'Latency': 0.9757590293884277}
223,32.978,1503455898,user_group-1,6.030604,,{'Latency': 6.030548095703125}
224,33.522,1503455898,user_group-1,5.979330,,{'Latency': 5.979280948638916}
225,33.524,1503455898,user_group-1,0.986480,,{'Latency': 0.9864449501037598}
226,33.575,1503455898,user_group-2,6.768181,,{'Latency': 6.768148899078369}
227,33.816,1503455899,user_group-1,0.984955,,{'Latency': 0.9849140644073486}
228,33.887,1503455899,user_group-1,0.928172,,{'Latency': 0.9281001091003418}
229,33.931,1503455899,user_group-1,1.045214,,{'Latency': 1.0451560020446777}
230,33.956,1503455899,user_group-1,0.977516,,{'Latency': 0.9774580001831055}
231,34.406,1503455899,user_group-1,0.883996,,{'Latency': 0.883965015411377}
232,34.602,1503455899,user_group-1,1.078069,,{'Latency': 1.0778939723968506}
233,34.759,1503455899,user_group-1,0.942490,,{'Latency': 0.942331075668335}
234,34.774,1503455899,user_group-1,0.886968,,{'Latency': 0.8869369029998779}
235,34.790,1503455899,user_group-1,0.859529,,{'Latency': 0.8594470024108887}
236,34.800,1503455899,user_group-1,1.941355,,{'Latency': 1.941305160522461}
237,35.062,1503455900,user_group-1,0.271458,,{'Latency': 0.27141499519348145}
238,35.444,1503455900,user_group-1,0.842446,,{'Latency': 0.8424029350280762}
239,35.609,1503455900,user_group-2,7.679969,,{'Latency': 7.67991304397583}
240,35.613,1503455900,user_group-1,0.853855,,{'Latency': 0.8537378311157227}
241,35.653,1503455900,user_group-1,0.852557,,{'Latency': 0.8525059223175049}
242,35.660,1503455900,user_group-1,0.886181,,{'Latency': 0.8860979080200195}
243,35.951,1503455901,user_group-1,0.888799,,{'Latency': 0.8886799812316895}
244,36.300,1503455901,user_group-1,0.855814,,{'Latency': 0.8557710647583008}
245,36.339,1503455901,user_group-2,7.384798,,{'Latency': 7.384660005569458}
246,36.575,1503455901,user_group-2,0.235821,,{'Latency': 0.23574590682983398}
247,36.575,1503455901,user_group-1,0.922402,,{'Latency': 0.9223361015319824}
248,36.790,1503455901,user_group-1,1.176694,,{'Latency': 1.1766319274902344}
249,36.885,1503455902,user_group-1,1.224350,,{'Latency': 1.2242991924285889}
250,36.887,1503455902,user_group-1,0.936331,,{'Latency': 0.9362850189208984}
251,37.220,1503455902,user_group-1,0.919596,,{'Latency': 0.9193930625915527}
252,37.466,1503455902,user_group-1,0.890291,,{'Latency': 0.8902328014373779}
253,37.610,1503455902,user_group-1,0.820592,,{'Latency': 0.8205499649047852}
254,38.173,1503455903,user_group-1,0.952295,Bad Response: HTTP 500,{'Latency': 0.9522061347961426}
255,38.299,1503455903,user_group-1,0.833139,,{'Latency': 0.833082914352417}
256,38.536,1503455903,user_group-1,0.925392,,{'Latency': 0.9253499507904053}
257,39.102,1503455904,user_group-1,0.929580,,{'Latency': 0.9295370578765869}
258,39.282,1503455904,user_group-1,0.982639,,{'Latency': 0.9825911521911621}
259,39.364,1503455904,user_group-1,0.827675,,{'Latency': 0.8275718688964844}
260,39.944,1503455905,user_group-1,5.988357,,{'Latency': 5.988313913345337}
261,40.015,1503455905,user_group-1,0.912708,,{'Latency': 0.9125640392303467}
262,40.244,1503455905,user_group-1,0.962335,,{'Latency': 0.9622800350189209}
263,40.320,1503455905,user_group-2,6.745001,,{'Latency': 6.744858980178833}
264,40.353,1503455905,user_group-1,0.988746,,{'Latency': 0.9886891841888428}
265,40.425,1503455905,user_group-1,6.018447,Bad Response: HTTP 500,{'Latency': 6.018294811248779}
266,40.585,1503455905,user_group-1,0.232734,,{'Latency': 0.23268818855285645}
267,40.772,1503455905,user_group-1,0.827372,,{'Latency': 0.8273279666900635}
268,40.853,1503455906,user_group-1,0.838144,,{'Latency': 0.8380861282348633}
269,41.046,1503455906,user_group-1,0.802219,,{'Latency': 0.8021399974822998}
270,41.092,1503455906,user_group-1,0.238425,,{'Latency': 0.23830604553222656}
271,41.404,1503455906,user_group-1,0.979209,,{'Latency': 0.9791378974914551}
272,41.446,1503455906,user_group-1,0.860718,,{'Latency': 0.8606610298156738}
273,41.739,1503455906,user_group-1,0.692413,,{'Latency': 0.6923720836639404}
274,41.775,1503455906,user_group-1,1.002526,,{'Latency': 1.0024709701538086}
275,42.111,1503455907,user_group-1,1.019086,,{'Latency': 1.0190300941467285}
276,42.145,1503455907,user_group-1,5.260383,,{'Latency': 5.260331153869629}
277,42.254,1503455907,user_group-2,6.644377,,{'Latency': 6.644309997558594}
278,42.266,1503455907,user_group-1,0.862244,,{'Latency': 0.8621571063995361}
279,42.371,1503455907,user_group-1,0.924635,,{'Latency': 0.9245929718017578}
280,42.488,1503455907,user_group-1,0.221665,,{'Latency': 0.2216191291809082}
281,42.557,1503455907,user_group-1,0.782266,Bad Response: HTTP 500,{'Latency': 0.7821691036224365}
282,42.576,1503455907,user_group-1,0.837117,,{'Latency': 0.8370559215545654}
283,42.923,1503455908,user_group-1,6.035673,,{'Latency': 6.035631895065308}
284,42.993,1503455908,user_group-1,0.847747,,{'Latency': 0.847689151763916}
285,43.101,1503455908,user_group-1,0.989687,,{'Latency': 0.9896430969238281}
286,43.299,1503455908,user_group-1,0.810736,,{'Latency': 0.8106939792633057}
287,43.365,1503455908,user_group-1,0.993629,,{'Latency': 0.9935600757598877}
288,43.383,1503455908,user_group-1,0.826243,,{'Latency': 0.8261888027191162}
289,43.597,1503455908,user_group-1,0.231876,,{'Latency': 0.2317180633544922}
290,43.602,1503455908,user_group-1,1.025645,,{'Latency': 1.0255930423736572}
291,43.686,1503455908,user_group-2,7.110527,,{'Latency': 7.110472917556763}
292,43.812,1503455909,user_group-1,0.888599,,{'Latency': 0.888542890548706}
293,43.968,1503455909,user_group-1,0.975445,,{'Latency': 0.9753890037536621}
294,44.276,1503455909,user_group-1,0.892326,,{'Latency': 0.8922810554504395}
295,44.282,1503455909,user_group-1,1.181064,Bad Response: HTTP 500,{'Latency': 1.1809329986572266}
296,44.471,1503455909,user_group-1,0.868752,,{'Latency': 0.86869215965271}
297,44.528,1503455909,user_group-1,0.930978,,{'Latency': 0.9309358596801758}
298,44.620,1503455909,user_group-1,1.320634,Bad Response: HTTP 500,{'Latency': 1.3205649852752686}
299,44.733,1503455909,user_group-1,0.921038,,{'Latency': 0.920997142791748}
300,44.781,1503455909,user_group-1,0.812177,,{'Latency': 0.8120589256286621}
301,44.836,1503455910,user_group-1,0.215841,,{'Latency': 0.21578598022460938}
302,44.978,1503455910,user_group-1,0.702029,,{'Latency': 0.7019870281219482}
303,45.308,1503455910,user_group-1,1.025936,,{'Latency': 1.025892972946167}
304,45.546,1503455910,user_group-1,1.018408,Bad Response: HTTP 500,{'Latency': 1.0183169841766357}
305,45.550,1503455910,user_group-1,0.817552,Bad Response: HTTP 500,{'Latency': 0.8174901008605957}
306,45.611,1503455910,user_group-1,1.140511,,{'Latency': 1.1404531002044678}
307,45.690,1503455910,user_group-1,0.854158,,{'Latency': 0.8541131019592285}
308,45.790,1503455910,user_group-1,1.009231,,{'Latency': 1.009166955947876}
309,45.838,1503455911,user_group-1,0.859749,,{'Latency': 0.8596949577331543}
310,46.270,1503455911,user_group-1,0.723351,,{'Latency': 0.7232069969177246}
311,46.368,1503455911,user_group-1,1.059974,,{'Latency': 1.0599439144134521}
312,46.550,1503455911,user_group-1,0.999034,,{'Latency': 0.9988939762115479}
313,46.606,1503455911,user_group-1,0.994958,,{'Latency': 0.9949178695678711}
314,46.621,1503455911,user_group-1,0.931215,,{'Latency': 0.9311540126800537}
315,46.703,1503455911,user_group-1,0.864996,,{'Latency': 0.8649389743804932}
316,46.742,1503455911,user_group-2,6.421046,,{'Latency': 6.420993089675903}
317,46.858,1503455912,user_group-1,0.251293,,{'Latency': 0.251248836517334}
318,46.987,1503455912,user_group-2,0.245041,,{'Latency': 0.24499988555908203}
319,47.171,1503455912,user_group-1,0.900837,,{'Latency': 0.9007959365844727}
320,47.285,1503455912,user_group-1,0.916922,,{'Latency': 0.9168779850006104}
321,47.490,1503455912,user_group-2,5.235954,,{'Latency': 5.235918045043945}
322,47.540,1503455912,user_group-1,0.990241,,{'Latency': 0.990196943283081}
323,47.570,1503455912,user_group-1,0.948405,,{'Latency': 0.9483380317687988}
324,47.697,1503455912,user_group-1,0.993879,,{'Latency': 0.9938218593597412}
325,47.782,1503455912,user_group-1,0.923800,,{'Latency': 0.9237589836120605}
326,48.073,1503455913,user_group-1,0.902652,Bad Response: HTTP 500,{'Latency': 0.9025321006774902}
327,48.230,1503455913,user_group-1,0.944444,,{'Latency': 0.9443860054016113}
328,48.465,1503455913,user_group-1,0.924918,Bad Response: HTTP 500,{'Latency': 0.9247360229492188}
329,48.531,1503455913,user_group-1,0.961643,,{'Latency': 0.961601972579956}
330,48.738,1503455913,user_group-1,0.955728,,{'Latency': 0.9556310176849365}
331,48.999,1503455914,user_group-1,0.261395,,{'Latency': 0.2613530158996582}
332,49.097,1503455914,user_group-1,1.023443,,{'Latency': 1.023298978805542}
333,49.282,1503455914,user_group-1,1.585101,Bad Response: HTTP 500,{'Latency': 1.5850391387939453}
334,49.410,1503455914,user_group-1,0.878265,,{'Latency': 0.8782229423522949}
335,49.965,1503455915,user_group-1,0.867503,,{'Latency': 0.8673582077026367}
336,50.156,1503455915,user_group-1,0.873582,,{'Latency': 0.8735411167144775}
337,50.276,1503455915,user_group-2,6.590148,,{'Latency': 6.59009313583374}
338,50.945,1503455916,user_group-1,0.980529,,{'Latency': 0.9804930686950684}
339,51.025,1503455916,user_group-1,0.868836,,{'Latency': 0.8687808513641357}
340,51.338,1503455916,user_group-1,1.928135,,{'Latency': 1.9280900955200195}
341,51.691,1503455916,user_group-1,0.745399,,{'Latency': 0.7452549934387207}
342,51.798,1503455916,user_group-1,6.008259,,{'Latency': 6.0081329345703125}
343,52.059,1503455917,user_group-1,1.033686,Bad Response: HTTP 500,{'Latency': 1.0335509777069092}
