1,0.457,1503462085,user_group-1,0.438973,,{'Latency': 0.4386630058288574}
2,0.460,1503462085,user_group-2,0.451219,,{'Latency': 0.45113492012023926}
3,0.628,1503462086,user_group-1,0.598652,,{'Latency': 0.5986151695251465}
4,0.653,1503462086,user_group-1,0.627313,,{'Latency': 0.6272780895233154}
5,0.663,1503462086,user_group-1,0.640416,,{'Latency': 0.6402220726013184}
6,0.668,1503462086,user_group-1,0.644719,Bad Response: HTTP 500,{'Latency': 0.6446919441223145}
7,0.666,1503462086,user_group-2,0.648022,,{'Latency': 0.6479470729827881}
8,0.669,1503462086,user_group-2,0.647740,,{'Latency': 0.6476860046386719}
9,0.670,1503462086,user_group-1,0.662300,,{'Latency': 0.6622388362884521}
10,1.019,1503462086,user_group-1,0.353038,,{'Latency': 0.3529958724975586}
11,1.090,1503462086,user_group-1,0.421497,,{'Latency': 0.4214181900024414}
12,1.093,1503462086,user_group-2,0.426890,,{'Latency': 0.42680788040161133}
13,1.113,1503462086,user_group-1,0.443018,Bad Response: HTTP 500,{'Latency': 0.4429919719696045}
14,1.129,1503462086,user_group-2,0.459676,Bad Response: HTTP 500,{'Latency': 0.45964813232421875}
15,1.377,1503462086,user_group-1,0.357886,,{'Latency': 0.3578479290008545}
16,1.462,1503462086,user_group-1,1.437358,,{'Latency': 1.437303066253662}
17,1.518,1503462086,user_group-2,0.425224,,{'Latency': 0.4251668453216553}
18,1.560,1503462087,user_group-2,0.431741,Bad Response: HTTP 500,{'Latency': 0.4315459728240967}
19,1.688,1503462087,user_group-1,0.311032,,{'Latency': 0.31097412109375}
20,1.932,1503462087,user_group-2,0.371872,,{'Latency': 0.37178897857666016}
21,2.040,1503462087,user_group-1,1.412190,,{'Latency': 1.412132978439331}
22,2.051,1503462087,user_group-1,1.397286,,{'Latency': 1.3972339630126953}
23,2.087,1503462087,user_group-1,0.399388,,{'Latency': 0.3993411064147949}
24,2.402,1503462087,user_group-1,1.311588,,{'Latency': 1.3115308284759521}
25,2.401,1503462087,user_group-2,0.468955,,{'Latency': 0.4688999652862549}
26,2.452,1503462087,user_group-1,0.401121,,{'Latency': 0.40103983879089355}
27,2.460,1503462087,user_group-1,0.419246,,{'Latency': 0.41921496391296387}
28,2.500,1503462087,user_group-1,0.413128,Bad Response: HTTP 500,{'Latency': 0.41310691833496094}
29,2.628,1503462088,user_group-1,0.226036,,{'Latency': 0.225938081741333}
30,2.816,1503462088,user_group-2,0.414372,,{'Latency': 0.41431379318237305}
31,2.878,1503462088,user_group-1,0.417852,,{'Latency': 0.41779303550720215}
32,2.880,1503462088,user_group-1,0.427905,,{'Latency': 0.42786598205566406}
33,2.913,1503462088,user_group-1,0.412549,,{'Latency': 0.4124908447265625}
34,3.039,1503462088,user_group-1,0.410940,,{'Latency': 0.41087818145751953}
35,3.242,1503462088,user_group-2,0.426227,,{'Latency': 0.42617297172546387}
36,3.321,1503462088,user_group-1,0.408090,,{'Latency': 0.4080328941345215}
37,3.438,1503462088,user_group-1,0.398941,,{'Latency': 0.3988840579986572}
38,3.658,1503462089,user_group-2,0.415258,Bad Response: HTTP 500,{'Latency': 0.41519999504089355}
39,3.745,1503462089,user_group-1,0.423260,,{'Latency': 0.4230959415435791}
40,3.840,1503462089,user_group-1,0.402346,,{'Latency': 0.4023001194000244}
41,4.076,1503462089,user_group-2,0.418129,,{'Latency': 0.41795897483825684}
42,4.152,1503462089,user_group-1,0.407053,,{'Latency': 0.4069697856903076}
43,4.259,1503462089,user_group-1,0.418787,,{'Latency': 0.4187428951263428}
44,4.306,1503462089,user_group-2,0.230429,,{'Latency': 0.23035001754760742}
45,4.374,1503462089,user_group-1,0.221889,,{'Latency': 0.22181200981140137}
46,4.668,1503462090,user_group-1,0.409072,,{'Latency': 0.40901613235473633}
47,4.770,1503462090,user_group-1,0.395691,,{'Latency': 0.3956480026245117}
48,5.074,1503462090,user_group-1,0.405622,,{'Latency': 0.4055788516998291}
49,5.161,1503462090,user_group-1,0.391629,,{'Latency': 0.3915741443634033}
50,5.486,1503462090,user_group-1,0.411839,,{'Latency': 0.41179680824279785}
51,5.535,1503462090,user_group-2,1.228152,,{'Latency': 1.2280950546264648}
52,5.553,1503462091,user_group-1,0.391775,,{'Latency': 0.3916499614715576}
53,5.806,1503462091,user_group-1,0.319942,,{'Latency': 0.3197629451751709}
54,5.866,1503462091,user_group-1,5.407564,,{'Latency': 5.407415151596069}
55,5.876,1503462091,user_group-2,5.415642,,{'Latency': 5.415601968765259}
56,5.961,1503462091,user_group-2,0.426016,,{'Latency': 0.42595815658569336}
57,6.216,1503462091,user_group-1,0.409398,,{'Latency': 0.40932607650756836}
58,6.286,1503462091,user_group-1,0.420203,,{'Latency': 0.4201631546020508}
59,6.296,1503462091,user_group-2,0.419384,,{'Latency': 0.4193418025970459}
60,6.439,1503462091,user_group-2,0.478189,,{'Latency': 0.47802209854125977}
61,6.517,1503462091,user_group-2,0.221077,,{'Latency': 0.22101879119873047}
62,6.537,1503462091,user_group-1,5.423753,,{'Latency': 5.4237000942230225}
63,6.604,1503462092,user_group-1,0.387990,,{'Latency': 0.38794589042663574}
64,6.660,1503462092,user_group-2,0.220333,,{'Latency': 0.22027802467346191}
65,6.700,1503462092,user_group-1,0.413837,Bad Response: HTTP 500,{'Latency': 0.4137251377105713}
66,6.871,1503462092,user_group-1,5.408632,,{'Latency': 5.408591985702515}
67,6.909,1503462092,user_group-2,0.392071,,{'Latency': 0.3920128345489502}
68,6.929,1503462092,user_group-1,0.392367,,{'Latency': 0.39230895042419434}
69,6.948,1503462092,user_group-2,5.429817,,{'Latency': 5.4297590255737305}
70,7.089,1503462092,user_group-2,0.428894,,{'Latency': 0.4288520812988281}
71,7.106,1503462092,user_group-1,0.405975,Bad Response: HTTP 500,{'Latency': 0.40587496757507324}
72,7.280,1503462092,user_group-1,0.409373,,{'Latency': 0.40932798385620117}
73,7.363,1503462092,user_group-2,0.415496,,{'Latency': 0.41542601585388184}
74,7.516,1503462092,user_group-2,0.427643,,{'Latency': 0.42757201194763184}
75,7.517,1503462092,user_group-1,0.410339,,{'Latency': 0.410261869430542}
76,7.924,1503462093,user_group-1,0.407733,,{'Latency': 0.40769004821777344}
77,7.948,1503462093,user_group-2,0.431189,,{'Latency': 0.431135892868042}
78,8.000,1503462093,user_group-1,1.396388,,{'Latency': 1.3963298797607422}
79,8.195,1503462093,user_group-1,5.314632,,{'Latency': 5.314589977264404}
80,8.297,1503462093,user_group-1,5.418766,,{'Latency': 5.41857385635376}
81,8.301,1503462093,user_group-1,0.300908,,{'Latency': 0.30086612701416016}
82,8.339,1503462093,user_group-2,1.429239,,{'Latency': 1.4291810989379883}
83,8.345,1503462093,user_group-1,0.420338,,{'Latency': 0.42026805877685547}
84,8.346,1503462093,user_group-1,1.416178,,{'Latency': 1.416121006011963}
85,8.365,1503462093,user_group-2,0.417413,,{'Latency': 0.4173600673675537}
86,8.592,1503462094,user_group-1,0.397429,,{'Latency': 0.3973860740661621}
87,8.700,1503462094,user_group-1,0.398379,,{'Latency': 0.39823389053344727}
88,8.716,1503462094,user_group-1,0.419218,,{'Latency': 0.4191548824310303}
89,8.769,1503462094,user_group-1,0.421335,,{'Latency': 0.4212799072265625}
90,8.773,1503462094,user_group-1,0.427968,,{'Latency': 0.4279201030731201}
91,8.779,1503462094,user_group-2,0.413595,,{'Latency': 0.41354918479919434}
92,8.781,1503462094,user_group-2,0.442603,,{'Latency': 0.4425680637359619}
