1,1.448,1504546122,user_group-1,1.431669,,{'Latency': 1.4315879344940186}
2,1.473,1504546122,user_group-2,1.466069,,{'Latency': 1.4660029411315918}
3,1.506,1504546122,user_group-2,1.486267,,{'Latency': 1.4862308502197266}
4,1.511,1504546122,user_group-1,1.499185,,{'Latency': 1.4991331100463867}
5,1.586,1504546122,user_group-1,1.565033,,{'Latency': 1.5649819374084473}
6,1.592,1504546122,user_group-1,1.586787,,{'Latency': 1.586719036102295}
7,1.603,1504546122,user_group-1,1.584019,,{'Latency': 1.583970069885254}
8,1.645,1504546122,user_group-2,1.628657,,{'Latency': 1.6286170482635498}
9,1.648,1504546122,user_group-1,1.625516,,{'Latency': 1.6254658699035645}
10,1.651,1504546122,user_group-1,1.626254,,{'Latency': 1.626187801361084}
11,3.046,1504546123,user_group-1,1.596747,,{'Latency': 1.5966858863830566}
12,3.047,1504546123,user_group-2,1.541033,,{'Latency': 1.540964126586914}
13,3.326,1504546124,user_group-1,1.734494,,{'Latency': 1.734450101852417}
14,3.348,1504546124,user_group-1,1.744419,,{'Latency': 1.744365930557251}
15,3.427,1504546124,user_group-1,1.775061,,{'Latency': 1.7750051021575928}
16,3.427,1504546124,user_group-1,1.840553,,{'Latency': 1.8405039310455322}
17,3.691,1504546124,user_group-1,2.179704,,{'Latency': 2.179572105407715}
18,3.694,1504546124,user_group-2,2.048982,,{'Latency': 2.048901081085205}
19,3.918,1504546124,user_group-2,2.444146,,{'Latency': 2.4440910816192627}
20,3.993,1504546124,user_group-1,2.344421,,{'Latency': 2.344273090362549}
21,4.550,1504546125,user_group-2,1.502900,,{'Latency': 1.502859115600586}
22,4.747,1504546125,user_group-1,1.700492,,{'Latency': 1.700434923171997}
23,5.251,1504546126,user_group-1,1.823342,,{'Latency': 1.823302984237671}
24,5.251,1504546126,user_group-1,1.902653,,{'Latency': 1.9026260375976562}
25,5.251,1504546126,user_group-1,1.559933,,{'Latency': 1.559906005859375}
26,5.256,1504546126,user_group-1,1.929493,,{'Latency': 1.9294650554656982}
27,5.349,1504546126,user_group-1,1.920460,,{'Latency': 1.9203951358795166}
28,5.428,1504546126,user_group-1,1.434947,,{'Latency': 1.4348812103271484}
29,5.805,1504546126,user_group-2,1.886490,,{'Latency': 1.8864250183105469}
30,6.121,1504546126,user_group-2,1.571528,,{'Latency': 1.5714728832244873}
31,6.123,1504546126,user_group-1,1.376063,,{'Latency': 1.3760080337524414}
32,6.745,1504546127,user_group-1,1.492982,,{'Latency': 1.4929211139678955}
