1,2.607,1526855257,user_group-1,2.592973,,{'Latency': 2.592921018600464}
2,4.518,1526855259,user_group-1,4.511287,,{'Latency': 4.511222839355469}
3,4.519,1526855259,user_group-1,4.504134,,{'Latency': 4.50409197807312}
4,4.521,1526855259,user_group-1,4.499382,,{'Latency': 4.499340057373047}
5,4.522,1526855259,user_group-1,4.495538,,{'Latency': 4.495491981506348}
6,4.522,1526855259,user_group-1,4.498844,,{'Latency': 4.498800992965698}
7,5.618,1526855260,user_group-1,3.010546,,{'Latency': 3.010488986968994}
8,5.618,1526855260,user_group-1,5.590446,,{'Latency': 5.590395927429199}
9,6.579,1526855261,user_group-1,2.060317,,{'Latency': 2.0602779388427734}
10,6.769,1526855261,user_group-2,6.748568,,{'Latency': 6.748498916625977}
11,6.856,1526855261,user_group-1,2.330330,,{'Latency': 2.3301689624786377}
12,6.889,1526855261,user_group-1,2.364399,,{'Latency': 2.364269971847534}
13,6.902,1526855261,user_group-1,2.380292,,{'Latency': 2.3802690505981445}
14,6.920,1526855261,user_group-1,2.393166,,{'Latency': 2.3931310176849365}
15,6.938,1526855261,user_group-2,6.924733,,{'Latency': 6.924680948257446}
16,7.029,1526855261,user_group-2,7.022206,,{'Latency': 7.022155046463013}
17,9.595,1526855264,user_group-1,3.977054,,{'Latency': 3.9760470390319824}
18,9.632,1526855264,user_group-1,3.053539,,{'Latency': 3.053502082824707}
19,9.686,1526855264,user_group-1,4.067126,,{'Latency': 4.0670881271362305}
20,9.874,1526855264,user_group-1,3.017812,,{'Latency': 3.0176470279693604}
21,10.012,1526855264,user_group-1,3.110135,,{'Latency': 3.1100728511810303}
22,10.135,1526855264,user_group-1,3.245783,,{'Latency': 3.245743989944458}
23,10.166,1526855264,user_group-1,3.246498,,{'Latency': 3.246462106704712}
24,12.595,1526855267,user_group-1,2.998945,,{'Latency': 2.9989049434661865}
25,12.673,1526855267,user_group-1,3.040069,,{'Latency': 3.0400331020355225}
26,12.727,1526855267,user_group-1,3.041132,,{'Latency': 3.041076183319092}
27,14.623,1526855269,user_group-2,7.853409,,{'Latency': 7.85336709022522}
28,14.626,1526855269,user_group-1,4.490730,,{'Latency': 4.490687847137451}
29,14.624,1526855269,user_group-2,7.686040,,{'Latency': 7.686004161834717}
30,14.629,1526855269,user_group-1,1.956663,,{'Latency': 1.9566209316253662}
31,14.630,1526855269,user_group-1,2.034915,,{'Latency': 2.0348708629608154}
32,14.630,1526855269,user_group-1,4.463205,,{'Latency': 4.4631640911102295}
33,14.657,1526855269,user_group-1,4.782555,,{'Latency': 4.782518148422241}
34,14.659,1526855269,user_group-1,1.932118,,{'Latency': 1.9320828914642334}
35,14.715,1526855269,user_group-2,7.685297,,{'Latency': 7.685018062591553}
36,16.607,1526855271,user_group-1,1.976834,,{'Latency': 1.9767789840698242}
37,16.620,1526855271,user_group-1,1.988705,,{'Latency': 1.9886598587036133}
38,16.799,1526855271,user_group-1,2.168850,,{'Latency': 2.1687958240509033}
39,16.860,1526855271,user_group-1,2.203802,,{'Latency': 2.2037460803985596}
40,16.897,1526855271,user_group-1,2.238072,,{'Latency': 2.2380340099334717}
41,16.969,1526855271,user_group-1,2.342629,,{'Latency': 2.342578887939453}
42,17.092,1526855271,user_group-1,7.079833,,{'Latency': 7.0797929763793945}
43,19.663,1526855274,user_group-1,3.043042,,{'Latency': 3.042926073074341}
44,19.772,1526855274,user_group-1,2.911455,,{'Latency': 2.91140079498291}
45,19.837,1526855274,user_group-1,3.229731,,{'Latency': 3.229694128036499}
46,19.853,1526855274,user_group-1,2.883463,,{'Latency': 2.8833730220794678}
47,19.862,1526855274,user_group-1,2.964728,,{'Latency': 2.964693069458008}
48,19.942,1526855274,user_group-1,3.143044,,{'Latency': 3.1430130004882812}
49,20.067,1526855274,user_group-2,5.444625,,{'Latency': 5.44459080696106}
50,20.288,1526855275,user_group-2,5.663136,,{'Latency': 5.663070917129517}
51,21.023,1526855275,user_group-2,6.308058,,{'Latency': 6.307976961135864}
52,22.112,1526855276,user_group-1,2.448658,,{'Latency': 2.4486119747161865}
53,22.112,1526855276,user_group-1,2.274752,,{'Latency': 2.2747209072113037}
54,22.121,1526855276,user_group-1,2.258919,,{'Latency': 2.2588770389556885}
55,22.125,1526855276,user_group-1,2.272100,,{'Latency': 2.2720541954040527}
56,22.125,1526855276,user_group-1,2.353282,,{'Latency': 2.3531930446624756}
57,22.129,1526855276,user_group-1,2.187361,,{'Latency': 2.1873180866241455}
58,25.597,1526855280,user_group-1,8.504807,,{'Latency': 8.50476598739624}
59,26.583,1526855281,user_group-1,4.455094,,{'Latency': 4.45501708984375}
60,26.586,1526855281,user_group-1,4.455951,,{'Latency': 4.455923080444336}
61,27.599,1526855282,user_group-1,5.477734,,{'Latency': 5.477679967880249}
62,27.600,1526855282,user_group-1,5.475077,,{'Latency': 5.475020885467529}
63,27.603,1526855282,user_group-1,5.491266,,{'Latency': 5.4911949634552}
64,27.606,1526855282,user_group-1,5.491537,,{'Latency': 5.491477966308594}
65,29.598,1526855284,user_group-2,9.530369,,{'Latency': 9.530304908752441}
66,29.601,1526855284,user_group-1,3.014669,,{'Latency': 3.0146050453186035}
67,29.604,1526855284,user_group-1,4.006532,,{'Latency': 4.006484031677246}
68,29.604,1526855284,user_group-1,3.021494,,{'Latency': 3.021454095840454}
69,29.669,1526855284,user_group-2,9.380821,,{'Latency': 9.380764961242676}
70,31.239,1526855286,user_group-2,10.215818,,{'Latency': 10.215764999389648}
71,31.240,1526855286,user_group-1,3.633726,,{'Latency': 3.6336710453033447}
72,31.247,1526855286,user_group-1,3.643384,,{'Latency': 3.643321990966797}
73,33.599,1526855288,user_group-1,2.352730,,{'Latency': 2.352656126022339}
74,33.603,1526855288,user_group-1,4.002274,,{'Latency': 4.002218008041382}
75,33.732,1526855288,user_group-1,6.130085,,{'Latency': 6.130007982254028}
76,33.737,1526855288,user_group-1,6.137282,,{'Latency': 6.137187957763672}
77,33.743,1526855288,user_group-1,4.138423,,{'Latency': 4.138391971588135}
78,33.748,1526855288,user_group-1,4.144254,,{'Latency': 4.144212007522583}
79,33.750,1526855288,user_group-1,2.509871,,{'Latency': 2.509830951690674}
80,36.616,1526855291,user_group-2,6.946421,,{'Latency': 6.946365833282471}
81,36.620,1526855291,user_group-1,2.871499,,{'Latency': 2.871438980102539}
82,36.622,1526855291,user_group-1,2.872050,,{'Latency': 2.872015953063965}
83,36.624,1526855291,user_group-1,3.023969,,{'Latency': 3.0239338874816895}
84,36.760,1526855291,user_group-1,3.027354,,{'Latency': 3.0272998809814453}
85,38.066,1526855292,user_group-1,4.462897,,{'Latency': 4.462780952453613}
86,38.070,1526855292,user_group-2,6.831024,,{'Latency': 6.830970048904419}
87,38.073,1526855292,user_group-1,4.329766,,{'Latency': 4.329735994338989}
88,39.116,1526855293,user_group-1,5.378255,,{'Latency': 5.378198146820068}
89,39.116,1526855293,user_group-2,9.518020,,{'Latency': 9.517953157424927}
90,39.665,1526855294,user_group-1,2.905728,,{'Latency': 2.9056708812713623}
91,39.668,1526855294,user_group-1,3.045820,,{'Latency': 3.045773983001709}
92,39.909,1526855294,user_group-1,3.289567,,{'Latency': 3.2895009517669678}
93,39.910,1526855294,user_group-1,3.286443,,{'Latency': 3.286386013031006}
94,40.116,1526855294,user_group-1,2.043247,,{'Latency': 2.0432090759277344}
95,42.199,1526855297,user_group-1,3.083019,,{'Latency': 3.0829501152038574}
96,42.209,1526855297,user_group-1,2.543076,,{'Latency': 2.5430150032043457}
97,42.213,1526855297,user_group-1,2.544623,,{'Latency': 2.544563055038452}
98,42.214,1526855297,user_group-1,2.301731,,{'Latency': 2.3016750812530518}
99,42.732,1526855297,user_group-1,2.615601,,{'Latency': 2.615544080734253}
100,42.732,1526855297,user_group-2,6.115778,,{'Latency': 6.11571192741394}
101,43.175,1526855297,user_group-1,3.265432,,{'Latency': 3.2653720378875732}
102,43.260,1526855298,user_group-1,5.193972,,{'Latency': 5.193926095962524}
103,45.596,1526855300,user_group-2,6.480150,,{'Latency': 6.480094909667969}
104,45.603,1526855300,user_group-1,3.393526,,{'Latency': 3.393454074859619}
105,45.605,1526855300,user_group-1,2.429757,,{'Latency': 2.429687976837158}
106,45.609,1526855300,user_group-1,2.877134,,{'Latency': 2.8770861625671387}
107,46.391,1526855301,user_group-1,4.174298,,{'Latency': 4.1742401123046875}
108,46.395,1526855301,user_group-1,4.195695,,{'Latency': 4.195600986480713}
109,46.399,1526855301,user_group-1,4.184865,,{'Latency': 4.184799909591675}
110,47.658,1526855302,user_group-2,9.587676,,{'Latency': 9.587633848190308}
111,50.311,1526855305,user_group-2,7.578582,,{'Latency': 7.578526020050049}
112,51.598,1526855306,user_group-1,5.202936,,{'Latency': 5.202887058258057}
113,51.598,1526855306,user_group-1,5.199202,,{'Latency': 5.199167013168335}
114,51.598,1526855306,user_group-1,5.988616,,{'Latency': 5.988579034805298}
115,51.601,1526855306,user_group-1,5.210014,,{'Latency': 5.209941864013672}
116,51.694,1526855306,user_group-1,6.087238,,{'Latency': 6.087183952331543}
117,51.727,1526855306,user_group-1,6.123569,,{'Latency': 6.123525142669678}
118,54.624,1526855309,user_group-1,2.930039,,{'Latency': 2.9298930168151855}
119,54.834,1526855309,user_group-1,3.236075,,{'Latency': 3.2360141277313232}
120,54.872,1526855309,user_group-1,3.145115,,{'Latency': 3.145059823989868}
121,54.915,1526855309,user_group-1,3.316284,,{'Latency': 3.316220998764038}
122,54.939,1526855309,user_group-2,9.342726,,{'Latency': 9.342626094818115}
123,55.979,1526855310,user_group-1,12.718621,,{'Latency': 12.718541860580444}
124,56.624,1526855311,user_group-2,8.966287,,{'Latency': 8.966156005859375}
125,56.626,1526855311,user_group-1,2.002038,,{'Latency': 2.001973867416382}
126,56.630,1526855311,user_group-1,1.757760,,{'Latency': 1.7576990127563477}
127,56.636,1526855311,user_group-1,1.801879,,{'Latency': 1.8018438816070557}
128,58.605,1526855313,user_group-2,8.294281,,{'Latency': 8.294178009033203}
129,58.604,1526855313,user_group-1,3.688635,,{'Latency': 3.68858003616333}
130,60.617,1526855315,user_group-1,9.013112,,{'Latency': 9.013057947158813}
131,61.119,1526855315,user_group-1,4.482990,,{'Latency': 4.48294997215271}
132,61.128,1526855315,user_group-1,9.524519,,{'Latency': 9.524330854415894}
133,61.131,1526855315,user_group-1,4.500199,,{'Latency': 4.500143051147461}
134,61.643,1526855316,user_group-1,3.039263,,{'Latency': 3.0392088890075684}
135,63.326,1526855318,user_group-2,8.386905,,{'Latency': 8.386865139007568}
136,63.470,1526855318,user_group-1,7.490889,,{'Latency': 7.490833044052124}
137,64.589,1526855319,user_group-1,7.962459,,{'Latency': 7.962418079376221}
138,65.581,1526855320,user_group-2,6.975936,,{'Latency': 6.975874185562134}
139,65.581,1526855320,user_group-2,8.957265,,{'Latency': 8.957212924957275}
