1,0.740,1503463382,user_group-1,0.716620,,{'Latency': 0.7165920734405518}
2,0.739,1503463382,user_group-1,0.721092,,{'Latency': 0.7210550308227539}
3,0.750,1503463382,user_group-1,0.728294,,{'Latency': 0.7282490730285645}
4,0.751,1503463382,user_group-1,0.736268,,{'Latency': 0.736212968826294}
5,0.755,1503463382,user_group-1,0.729325,,{'Latency': 0.7292530536651611}
6,0.756,1503463382,user_group-1,0.743988,,{'Latency': 0.7439420223236084}
7,0.757,1503463382,user_group-1,0.752450,,{'Latency': 0.7523949146270752}
8,1.207,1503463383,user_group-1,0.466336,,{'Latency': 0.4661691188812256}
9,1.220,1503463383,user_group-1,0.470009,,{'Latency': 0.4698970317840576}
10,1.224,1503463383,user_group-2,1.215679,,{'Latency': 1.215590000152588}
11,1.228,1503463383,user_group-1,0.475181,,{'Latency': 0.4751169681549072}
12,1.240,1503463383,user_group-1,0.500266,,{'Latency': 0.5001938343048096}
13,1.244,1503463383,user_group-1,0.481923,,{'Latency': 0.48172712326049805}
14,1.245,1503463383,user_group-1,0.488686,,{'Latency': 0.4886491298675537}
15,1.248,1503463383,user_group-1,0.492740,,{'Latency': 0.49270176887512207}
16,1.278,1503463383,user_group-2,1.261421,,{'Latency': 1.2613718509674072}
17,1.287,1503463383,user_group-2,1.274951,,{'Latency': 1.2748770713806152}
18,1.664,1503463383,user_group-1,0.457667,,{'Latency': 0.4576089382171631}
19,1.668,1503463383,user_group-1,0.448035,,{'Latency': 0.44796299934387207}
20,1.757,1503463383,user_group-1,0.516397,,{'Latency': 0.5163421630859375}
21,1.760,1503463383,user_group-1,0.515520,,{'Latency': 0.5154800415039062}
22,1.761,1503463383,user_group-1,0.512481,,{'Latency': 0.5124390125274658}
23,1.761,1503463383,user_group-1,0.532950,,{'Latency': 0.53289794921875}
24,1.764,1503463383,user_group-1,0.518330,,{'Latency': 0.5182750225067139}
25,1.856,1503463383,user_group-2,0.629751,,{'Latency': 0.6296908855438232}
26,1.915,1503463384,user_group-2,0.627797,,{'Latency': 0.6277439594268799}
27,2.203,1503463384,user_group-2,0.924691,,{'Latency': 0.9245929718017578}
28,2.208,1503463384,user_group-1,0.441861,,{'Latency': 0.44174909591674805}
29,2.236,1503463384,user_group-1,0.473129,,{'Latency': 0.473067045211792}
30,2.251,1503463384,user_group-1,0.491003,,{'Latency': 0.4909539222717285}
31,2.252,1503463384,user_group-1,0.495256,,{'Latency': 0.4952061176300049}
32,2.256,1503463384,user_group-1,0.486652,,{'Latency': 0.48660802841186523}
33,2.482,1503463384,user_group-2,0.626001,,{'Latency': 0.6259229183197021}
34,2.552,1503463384,user_group-2,0.636709,,{'Latency': 0.6366279125213623}
35,2.641,1503463384,user_group-1,0.432398,,{'Latency': 0.43233704566955566}
36,2.683,1503463384,user_group-1,0.446588,,{'Latency': 0.44652700424194336}
37,2.702,1503463384,user_group-1,0.445795,,{'Latency': 0.4457368850708008}
38,2.705,1503463384,user_group-1,0.452011,,{'Latency': 0.4519670009613037}
39,2.841,1503463384,user_group-2,0.638171,,{'Latency': 0.6381130218505859}
40,3.101,1503463385,user_group-1,0.459795,,{'Latency': 0.45973706245422363}
41,3.120,1503463385,user_group-2,0.637663,,{'Latency': 0.6375699043273926}
42,3.153,1503463385,user_group-1,0.470015,,{'Latency': 0.4699530601501465}
43,3.217,1503463385,user_group-2,0.665264,,{'Latency': 0.6651971340179443}
44,3.463,1503463385,user_group-2,0.620993,,{'Latency': 0.6209261417388916}
45,3.536,1503463385,user_group-1,0.435163,,{'Latency': 0.4350309371948242}
46,3.588,1503463385,user_group-1,0.435350,,{'Latency': 0.435291051864624}
47,3.800,1503463385,user_group-1,1.548340,,{'Latency': 1.548264980316162}
48,3.845,1503463385,user_group-2,0.627620,,{'Latency': 0.6275560855865479}
49,3.850,1503463385,user_group-2,0.730176,,{'Latency': 0.7301220893859863}
50,3.968,1503463386,user_group-1,0.431833,,{'Latency': 0.43179798126220703}
51,4.019,1503463386,user_group-1,0.430335,,{'Latency': 0.43027710914611816}
52,4.097,1503463386,user_group-2,0.634775,,{'Latency': 0.6346330642700195}
53,4.230,1503463386,user_group-1,0.429806,,{'Latency': 0.4297621250152588}
54,4.435,1503463386,user_group-1,0.467264,,{'Latency': 0.4672219753265381}
55,4.457,1503463386,user_group-1,0.438674,,{'Latency': 0.4385349750518799}
56,4.537,1503463386,user_group-2,0.692102,,{'Latency': 0.6919839382171631}
57,4.542,1503463386,user_group-2,0.691994,,{'Latency': 0.6919429302215576}
58,4.662,1503463386,user_group-1,0.432696,,{'Latency': 0.4326159954071045}
59,4.722,1503463386,user_group-2,0.624659,,{'Latency': 0.6246070861816406}
60,4.973,1503463387,user_group-1,0.515294,,{'Latency': 0.5152251720428467}
61,4.976,1503463387,user_group-1,0.540578,,{'Latency': 0.540524959564209}
62,5.117,1503463387,user_group-1,0.454905,,{'Latency': 0.4547719955444336}
