1,1.608,1526855820,user_group-2,1.573566,,{'Latency': 1.573517084121704}
2,1.609,1526855820,user_group-2,1.600972,,{'Latency': 1.600938081741333}
3,1.609,1526855820,user_group-1,1.605220,,{'Latency': 1.605165958404541}
4,1.610,1526855820,user_group-1,1.598134,,{'Latency': 1.5980899333953857}
5,1.611,1526855820,user_group-2,1.581480,,{'Latency': 1.5814290046691895}
6,1.629,1526855820,user_group-1,1.602035,,{'Latency': 1.6019489765167236}
7,1.731,1526855820,user_group-1,1.697292,,{'Latency': 1.6972479820251465}
8,1.957,1526855820,user_group-1,1.926712,,{'Latency': 1.9266700744628906}
9,1.991,1526855820,user_group-1,1.974126,,{'Latency': 1.974086046218872}
10,2.118,1526855820,user_group-1,2.094195,,{'Latency': 2.0941379070281982}
11,3.604,1526855822,user_group-1,1.994310,,{'Latency': 1.9942429065704346}
12,3.607,1526855822,user_group-2,1.997596,,{'Latency': 1.9975368976593018}
13,3.611,1526855822,user_group-2,1.997196,,{'Latency': 1.9971330165863037}
14,3.612,1526855822,user_group-2,2.002649,,{'Latency': 2.002608060836792}
15,3.616,1526855822,user_group-1,1.624777,,{'Latency': 1.6247339248657227}
16,3.616,1526855822,user_group-1,1.658565,,{'Latency': 1.6585338115692139}
17,3.617,1526855822,user_group-1,1.987693,,{'Latency': 1.9876580238342285}
18,3.621,1526855822,user_group-1,2.009002,,{'Latency': 2.0089619159698486}
19,3.621,1526855822,user_group-1,1.890654,,{'Latency': 1.8906199932098389}
20,4.581,1526855823,user_group-2,0.968840,,{'Latency': 0.968796968460083}
21,4.582,1526855823,user_group-2,0.975015,,{'Latency': 0.9749729633331299}
22,4.638,1526855823,user_group-2,1.025579,,{'Latency': 1.0255439281463623}
23,4.931,1526855823,user_group-1,1.327027,,{'Latency': 1.3269739151000977}
24,4.999,1526855823,user_group-1,1.379546,,{'Latency': 1.379492998123169}
25,5.283,1526855824,user_group-1,1.660235,,{'Latency': 1.6601810455322266}
26,5.300,1526855824,user_group-1,1.678715,,{'Latency': 1.678678035736084}
27,5.326,1526855824,user_group-1,1.709739,,{'Latency': 1.7096891403198242}
28,5.369,1526855824,user_group-1,1.753252,,{'Latency': 1.7532000541687012}
29,5.720,1526855824,user_group-2,1.081838,,{'Latency': 1.0817780494689941}
30,5.819,1526855824,user_group-2,1.235929,,{'Latency': 1.235887050628662}
31,5.976,1526855824,user_group-2,1.395240,,{'Latency': 1.395183801651001}
32,6.655,1526855825,user_group-1,1.656325,,{'Latency': 1.6562800407409668}
33,6.703,1526855825,user_group-2,0.983261,,{'Latency': 0.9832320213317871}
